Name,RA_2000_Deg,Dec_2000_Deg,Vmag
44,162.47375,27.973888888888887,6.04
Del,161.31541666666666,79.53027777777777,5.47
Nu,162.40625,15.806388888888888,3.11
,162.43125,8.147222222222222,5.86
Del,161.445,79.45972222222223,4.45
43,162.79625,56.58222222222223,5.67
42,162.84875,59.32,5.58
41,162.57541666666665,7.102222222222223,5.79
,162.4875,33.941944444444445,5.61
,162.35041666666666,58.67638888888889,5.91
,162.7725,2.9074999999999998,5.95
,163.12833333333333,52.56527777777777,6.65
,163.13291666666666,52.50361111111111,6.44
,163.37791666666666,69.85388888888889,5.93
,163.05708333333334,1.0252777777777777,6.38
,163.15041666666667,-0.2013888888888889,6.31
44,163.39375,54.585,5.1
46,163.32791666666665,34.215,3.83
45Ome,163.49458333333334,43.19,4.71
,163.35375,1.7447222222222223,6.12
,163.12875,56.75944444444444,5.25
,163.37291666666667,19.86111111111111,5.24
,163.38708333333332,14.554444444444444,6.38
,163.43208333333334,1.8708333333333333,5.45
48,163.67583333333334,25.490833333333335,6.2
,163.57416666666666,12.241944444444444,5.66
,163.7425,34.03472222222222,5.72
,163.37333333333333,57.14666666666667,3.78
46,163.935,33.50694444444444,5.03
54,163.90333333333334,24.749722222222225,4.5
54,163.90541666666667,24.74888888888889,6.3
,163.79833333333335,19.335,6.44
,163.425,69.27972222222222,5.99
,163.75416666666666,41.74888888888889,6.11
,164.06041666666667,42.00833333333333,6.03
55,163.92666666666668,0.7369444444444444,5.91
,163.62333333333333,60.17333333333333,5.93
56,164.00625,6.185277777777778,5.81
,163.11458333333334,78.44055555555556,6.33
,164.07041666666666,22.351666666666667,6.14
50,164.14333333333335,25.5,6.35
,163.82166666666666,59.48305555555556,5.92
,164.98666666666668,77.77,6.2
Iot,164.17958333333334,36.86222222222222,4.6
,164.28291666666667,49.235,5.91
,164.82458333333332,51.882222222222225,6.17
,164.45166666666665,58.268055555555556,6.11
47,164.86666666666667,40.430277777777775,5.05
,164.88666666666666,36.09305555555556,6.0
,164.31541666666666,74.90027777777779,6.13
,165.06125,45.52611111111111,5.47
,164.92125,11.705833333333333,6.55
,164.80791666666667,32.26277777777778,5.71
,165.10666666666665,51.50194444444445,6.43
,164.87875,15.64611111111111,5.89
,165.08583333333334,42.91138888888889,6.02
,165.27416666666667,63.42111111111111,6.39
7Alp,164.94375,17.70111111111111,4.08
49,165.21,39.21222222222222,5.08
,165.04833333333335,13.916666666666666,5.88
,164.80833333333334,60.67972222222222,6.16
58,165.14,3.6175,4.84
,164.9975,42.19277777777778,5.81
,165.03875,41.774166666666666,4.39
59,165.18666666666667,6.101388888888889,4.99
48Bet,165.46041666666667,56.3825,2.37
,165.03583333333333,50.18222222222222,6.15
,165.23833333333334,14.207222222222223,6.34
,165.17,30.160555555555558,6.07
61,165.45708333333334,1.5152777777777777,4.74
60,165.5825,20.179722222222225,4.42
50Alp,165.93208333333334,61.75083333333333,1.79
,165.60166666666666,25.16861111111111,6.23
,165.81083333333333,-0.7525,6.14
,164.80375,80.44388888888889,6.71
,165.81208333333333,10.696388888888889,5.5
62,165.9025,-0.0008333333333333334,5.95
,165.81708333333333,30.039166666666667,6.46
,165.90208333333334,12.565555555555555,6.34
51,166.13,38.24138888888889,6.0
63Chi,166.25416666666666,7.336111111111111,4.63
,166.13,46.32083333333333,5.67
Eta,164.8075,83.40611111111112,6.19
,166.22583333333333,34.19527777777778,5.43
Chi,166.33291666666668,26.70638888888889,4.94
,166.39166666666668,10.91111111111111,6.09
,166.2675,48.6075,6.13
Chi,166.49,26.71222222222222,5.71
,166.52416666666667,50.787499999999994,6.3
65,166.72583333333333,1.9555555555555555,5.52
,166.66125,27.272222222222222,6.77
,166.61416666666668,49.04333333333333,6.32
64,166.91541666666666,23.32361111111111,6.46
,166.62208333333334,57.32472222222223,6.02
,166.785,31.41277777777778,6.59
,166.635,61.575833333333335,4.61
,166.60083333333333,63.16027777777778,6.41
,166.81916666666666,41.36138888888889,5.15
,166.97666666666666,29.825277777777778,6.54
,166.70791666666668,69.12194444444445,5.57
,167.41625,67.21027777777778,6.06
,167.06583333333333,28.027222222222225,6.49
67,167.20458333333335,24.65833333333333,5.68
,167.32958333333335,36.309444444444445,5.74
,167.18291666666667,27.919444444444444,5.44
52Psi,167.41583333333332,44.49861111111111,3.01
,167.41041666666666,43.2075,5.89
,167.1475,57.025,3.91
,167.14166666666668,60.052777777777784,5.13
,167.4725,31.6325,5.81
,168.04583333333332,68.27194444444444,6.4
,167.93208333333334,14.400277777777777,6.3
,167.72791666666666,57.54472222222222,6.88
11Bet,167.91458333333333,21.174166666666668,4.48
,168.18541666666667,54.89416666666666,6.63
,168.13416666666666,35.81361111111111,6.41
,168.06166666666667,31.566111111111113,6.38
Psi,168.12666666666667,17.5,6.13
,168.14416666666668,20.250833333333333,6.4
,167.87291666666667,70.5636111111111,6.35
,168.13791666666665,48.89888888888889,5.36
,168.4175,41.08861111111111,6.33
,168.15,59.6825,4.6
,168.23708333333335,48.26361111111111,6.11
,168.31125,43.62777777777778,5.8
,168.18833333333333,63.83027777777778,5.23
69,168.44,-0.06972222222222223,5.42
68Del,168.52708333333334,20.52361111111111,2.56
,168.5075,8.060555555555556,5.79
70The,168.56,15.429444444444444,3.34
,168.41375,52.76833333333333,5.76
,168.37833333333333,58.38055555555555,5.74
72,168.80083333333334,23.095555555555553,4.63
,169.01666666666668,52.77305555555555,6.5
,168.725,42.26583333333333,6.21
73,168.96625,13.307500000000001,5.32
,168.99083333333334,12.844722222222222,6.67
,169.17458333333335,49.47638888888889,5.88
74Phi,169.16541666666666,2.3483333333333336,4.47
,169.2425,6.865277777777777,6.14
,169.11541666666668,44.12,6.31
75,169.3225,2.0105555555555554,5.18
,169.29916666666668,37.98555555555556,6.27
,169.41333333333333,33.26277777777778,6.45
53Xi,169.54541666666665,31.529166666666665,4.87
53Xi,169.54583333333332,31.529166666666665,4.41
,169.42916666666667,35.46555555555556,6.68
54Nu,169.61958333333334,33.094166666666666,3.48
,169.5875,11.98472222222222,6.66
,169.32916666666668,66.1763888888889,6.06
55,169.78291666666667,38.18555555555555,4.78
76,169.72916666666666,1.6505555555555556,5.91
12Del,169.83541666666667,13.221388888888889,3.56
,170.22416666666666,67.10055555555554,6.21
,169.81875,63.4175,5.99
,169.64291666666668,78.33138888888888,6.35
77Sig,170.28416666666666,6.029444444444445,4.05
,169.90125,74.85749999999999,6.27
,170.45541666666668,57.075,6.43
,170.01625,70.00555555555556,6.41
Pi,170.25166666666667,53.50888888888889,3.89
,170.71375,64.33055555555555,6.02
56,170.70666666666668,43.48277777777778,4.99
,170.59625,43.354166666666664,6.12
,170.825,0.13166666666666665,6.05
13Lam,170.84125,17.220000000000002,5.09
,170.80291666666668,35.835277777777776,5.0
,170.48791666666668,76.39166666666667,6.43
,170.78375,55.220555555555556,5.79
78Iot,170.98125,10.529166666666667,3.94
79,171.00958333333332,1.4077777777777778,5.39
,170.84083333333334,63.044999999999995,5.11
14Eps,171.1525,9.140555555555556,4.83
,171.09208333333333,41.33083333333334,6.12
,171.24541666666667,11.430277777777777,5.8
15Gam,171.22041666666667,16.316111111111113,4.08
,171.04625,71.74333333333334,5.59
,171.48791666666668,55.85055555555556,5.75
81,171.40166666666667,16.45638888888889,5.57
,171.3725,35.93694444444445,5.22
80,171.45833333333334,3.86,6.37
,171.38791666666665,36.25222222222222,5.89
,171.60625,33.45055555555556,6.32
,171.43,62.02722222222222,5.17
83,171.68875,3.0130555555555554,6.5
,171.64708333333334,60.88472222222222,5.3
16Kap,171.78958333333333,11.643333333333334,5.94
,171.69708333333332,52.84,5.81
84Tau,171.98416666666665,2.8561111111111113,4.95
,171.97375,0.30000000000000004,6.25
,171.99375,34.671388888888885,6.45
,172.26916666666668,61.77833333333333,5.83
57,172.2675,39.33694444444445,5.31
,172.14625,41.325833333333335,5.08
,172.43125,56.737500000000004,6.28
,172.07583333333332,71.52555555555556,6.09
85,172.42458333333335,15.413333333333334,5.74
,172.55375,54.361666666666665,6.41
,172.41083333333333,23.53666666666667,5.76
,172.96,81.12722222222222,6.15
,172.60416666666666,46.6575,6.35
58,172.62958333333333,43.17333333333333,5.94
87,172.57875,2.9963888888888888,4.77
86,172.62083333333334,18.40972222222222,5.52
1Lam,172.85083333333333,69.33111111111111,3.84
,172.72041666666667,47.92916666666667,6.42
,172.7925,48.78916666666667,6.56
88,172.93708333333333,14.364444444444445,6.2
,172.8125,60.72166666666667,6.38
,173.08666666666667,61.0825,5.48
,172.94833333333332,19.223333333333333,6.24
Omi,172.94208333333333,58.55777777777778,5.13
Omi,172.95333333333335,58.48416666666667,5.15
,173.06708333333333,28.736666666666668,5.81
,173.06791666666666,28.738888888888887,5.64
,173.09708333333333,25.253333333333334,6.16
,173.19791666666666,6.1725,5.95
,173.20041666666665,39.563611111111115,5.64
,173.08291666666668,65.03777777777778,5.9
,173.22541666666666,30.91277777777778,5.04
Xi,173.25041666666667,30.14222222222222,3.54
,173.31083333333333,15.719444444444443,6.05
,173.48458333333335,36.815555555555555,6.4
,173.40541666666667,39.41305555555555,5.39
,173.54166666666666,11.023611111111112,6.55
89,173.59166666666667,3.0599999999999996,5.77
90,173.67708333333334,16.796944444444446,5.95
,173.77041666666668,54.78527777777778,5.63
,173.62291666666667,31.16861111111111,5.98
,173.76583333333335,20.441388888888888,6.45
,173.69041666666666,53.73583333333333,4.62
2,174.01166666666666,69.32277777777777,5.2
,173.73666666666668,48.86333333333334,5.5
,173.805,46.6275,5.71
,173.93083333333334,10.911111111111111,6.56
,174.07458333333332,27.78111111111111,5.8
,173.98166666666665,46.358333333333334,5.25
Lam,173.945,62.98027777777778,3.13
21The,174.17041666666665,8.197777777777777,4.7
,174.14583333333334,32.43,5.74
,174.17,36.76222222222222,6.31
91Ups,174.23708333333335,-0.8238888888888889,4.3
,174.09291666666667,60.94777777777778,5.83
,174.255,31.011944444444442,6.29
,174.47083333333333,50.61833333333333,6.14
,174.2525,60.71666666666667,5.15
,174.39125,46.25277777777778,5.44
59,174.58583333333334,43.62555555555556,5.59
,174.54083333333332,8.884166666666665,6.17
Pi,174.315,74.10333333333332,5.65
60,174.63958333333332,46.83416666666667,6.1
,174.705,64.34694444444445,6.46
,174.63416666666666,33.62555555555556,6.27
1Ome,174.615,8.134166666666665,5.36
,174.60041666666666,1.5638888888888889,6.22
,174.45166666666665,66.37972222222223,5.96
,174.68708333333333,45.10861111111111,6.44
,174.53041666666667,60.17361111111111,5.15
24Iot,174.66708333333332,12.798055555555557,5.48
,174.75166666666667,23.27888888888889,6.42
,174.96291666666667,13.53138888888889,6.21
,174.96,15.379722222222222,6.19
,174.8725,64.60222222222221,5.17
,175.11416666666668,57.970555555555556,6.37
Omi,175.05333333333334,33.25527777777778,4.7
92,175.19625,21.352777777777778,5.26
61,175.2625,34.20166666666667,5.33
,175.1775,52.031388888888884,5.96
,175.285,28.80361111111111,6.44
,175.22333333333333,61.91,4.94
,175.43166666666667,55.1725,6.27
62,175.39291666666668,31.746111111111112,5.73
,175.3325,42.90416666666666,5.55
,175.43333333333334,31.500277777777775,5.22
3,175.61833333333334,66.745,5.3
,175.52166666666668,22.210833333333333,6.59
,175.51458333333332,19.70611111111111,6.22
,175.255,82.9,6.33
,175.86333333333334,36.80972222222223,5.98
,175.73083333333332,78.69361111111111,6.39
,175.97958333333332,5.322777777777778,6.07
,175.88,61.510555555555555,5.03
,176.055,25.21833333333333,6.02
,175.97041666666667,61.12166666666667,6.1
27Zet,176.19083333333333,17.649166666666666,4.73
2Xi,176.32125,8.258333333333333,4.85
,176.3025,48.930277777777775,6.26
3Nu,176.465,6.529444444444445,4.03
63Chi,176.5125,47.779444444444444,3.71
,176.43291666666667,44.31,5.29
Lam,176.40166666666667,65.2713888888889,3.64
,176.73166666666665,55.62833333333333,5.27
,176.62833333333333,60.82166666666667,4.11
,176.62958333333333,39.49944444444444,4.91
,176.77916666666667,34.09305555555556,6.17
,176.81541666666666,29.713055555555552,6.48
,176.82958333333335,56.30361111111112,5.41
93,176.99625,20.218888888888888,4.53
4,176.97875,8.245833333333332,5.32
,177.09791666666666,9.686666666666666,6.26
Mu,177.05958333333334,65.18527777777778,4.72
,177.16125,14.284166666666666,5.88
,177.18791666666667,25.250277777777775,5.11
,177.255,-0.3186111111111111,6.15
94Bet,177.265,14.571944444444444,2.14
,177.31208333333333,16.24277777777778,6.04
,177.42375,34.931666666666665,5.7
,177.42125,62.211666666666666,4.32
,177.48583333333335,69.77416666666666,4.97
,177.58125,14.136111111111111,6.13
5Bet,177.67375,1.7647222222222223,3.61
,177.61333333333334,61.35055555555556,5.7
,177.65458333333333,26.72222222222222,6.48
,177.73041666666666,12.27888888888889,6.35
,177.75916666666666,4.666666666666667,5.64
,177.78916666666666,33.375,6.27
,177.78625,44.82638888888889,4.46
,177.84125,11.812222222222221,6.35
,177.92333333333335,29.165000000000003,5.85
,177.96333333333334,64.79388888888889,4.9
,178.245,37.718611111111116,6.45
,178.04208333333332,55.01222222222222,5.57
Bet,178.2275,32.091944444444444,4.28
,178.36166666666668,34.93333333333333,6.17
64Gam,178.4575,53.69472222222222,2.44
,178.45958333333334,0.5519444444444445,6.3
,178.54791666666668,56.59,6.06
,178.6075,36.25111111111111,6.46
,178.67708333333334,24.28611111111111,5.3
6,178.76291666666665,8.443888888888889,5.58
65,178.77375,46.47694444444445,6.54
65,178.79666666666665,46.469722222222224,7.03
,178.80875,36.756388888888885,6.49
,178.74916666666667,62.721111111111114,5.91
95,178.91875,15.646666666666667,5.53
,178.91708333333332,27.52305555555556,5.93
66,178.99333333333334,56.59861111111111,5.84
30Eta,179.00375,16.84916666666667,5.18
,178.97791666666666,38.310833333333335,6.13
,179.22166666666666,61.549166666666665,6.22
,179.18291666666667,46.927499999999995,6.26
,179.26541666666665,32.68472222222223,6.21
,179.31083333333333,40.343611111111116,6.62
,179.41708333333332,61.55111111111111,5.57
,179.53,32.27388888888889,6.42
,179.58583333333334,61.46472222222223,6.76
,179.56333333333333,55.68277777777777,5.44
,179.58458333333334,39.052777777777784,6.79
,179.69875,63.66083333333333,5.61
,179.72666666666666,24.09111111111111,6.43
,179.76416666666665,0.5305555555555556,6.17
,179.82333333333332,33.1675,5.96
,179.79541666666665,50.303333333333335,6.05
Eps,179.90541666666667,77.77805555555555,4.91
,179.98833333333334,34.035,6.5
7,179.98708333333335,3.6552777777777776,5.37
,180.0775,80.85305555555556,6.17
,180.18541666666667,9.553888888888888,5.55
,180.17708333333334,20.16277777777778,6.28
8Pi,180.21833333333333,6.614166666666667,4.66
,180.21333333333334,18.34111111111111,5.26
,180.2575,0.2319444444444444,6.31
,180.37083333333334,56.49638888888889,6.16
,180.41458333333333,36.04194444444444,5.59
67,180.52833333333334,43.04555555555555,5.21
,180.58375,84.36833333333334,6.05
,180.61916666666667,70.5111111111111,6.42
,180.65708333333333,68.80777777777777,5.89
,180.715,6.316388888888889,6.22
The,180.75625,62.687222222222225,4.33
,180.915,41.56583333333334,5.15
,180.93458333333334,73.78611111111111,6.44
2,181.06916666666666,21.459166666666665,5.87
The,181.08,62.83444444444444,4.72
,181.16125,67.67083333333333,5.35
Kap,181.19375,75.48083333333334,5.04
,181.11708333333334,85.58722222222222,6.27
,181.23791666666668,59.030833333333334,5.96
9Omi,181.30208333333334,8.733055555555556,4.12
,181.31291666666667,76.90583333333333,5.8
,181.41541666666666,62.933055555555555,6.13
,181.47166666666666,64.45277777777778,6.33
,181.48625,34.306111111111115,6.23
,181.49916666666667,2.868333333333333,6.37
,181.5825,67.34916666666666,6.23
,181.59625,64.29083333333332,6.06
Eta,181.72041666666667,63.38638888888889,4.15
,181.9575,74.63305555555556,5.18
,182.02166666666668,49.33861111111111,4.47
,182.02,49.236666666666665,6.37
,182.06125,47.30722222222222,5.34
Del,182.08958333333334,49.277499999999996,2.6
,182.1025,59.15277777777778,6.22
1Alp,182.10333333333332,23.271111111111114,4.02
,182.22416666666666,43.67388888888888,5.75
,182.22708333333333,40.768611111111106,5.48
10,182.42208333333335,1.8977777777777778,5.95
,182.44708333333332,74.6613888888889,6.35
,182.51041666666666,33.294999999999995,6.17
11,182.51416666666665,5.8069444444444445,5.72
2Eps,182.53125,21.380277777777778,3.0
,182.64083333333335,36.12972222222222,6.06
3,182.63166666666666,16.809166666666666,6.39
,182.69208333333333,27.281388888888888,6.01
,182.77041666666668,60.722500000000004,6.08
3,182.76625,22.397499999999997,5.46
,182.76208333333332,44.577222222222225,6.61
,182.88083333333333,50.64055555555555,6.23
Rho,182.91291666666666,51.631388888888885,3.96
,182.75,81.71000000000001,6.0
4,182.96333333333334,25.87027777777778,5.66
68,182.93708333333333,57.05444444444444,6.43
,183.005,28.53611111111111,6.49
5,183.03875,20.541944444444447,5.57
,183.09166666666667,61.049166666666665,5.92
,183.195,69.84805555555555,6.17
,183.04958333333335,77.61638888888888,5.14
,183.30416666666667,33.87444444444444,6.5
,183.35541666666666,37.07083333333333,5.76
,183.48208333333332,77.4263888888889,6.35
12,183.35791666666665,10.262222222222222,5.85
,183.40291666666667,32.20722222222222,6.33
,183.51083333333332,44.276111111111106,5.31
,183.57,63.59138888888889,6.22
,183.68083333333334,53.43472222222222,6.16
,183.74833333333333,19.155833333333334,5.83
Del,183.78625,57.25111111111111,2.8
,183.79416666666665,9.6875,6.11
,183.87708333333333,40.08694444444445,6.26
,183.78541666666666,70.2,5.71
69Del,183.85666666666665,57.0325,3.31
,183.94583333333333,22.646388888888886,6.54
4Gam,183.95166666666665,16.458055555555553,2.59
6,184.00083333333333,14.898888888888889,5.1
,184.09791666666666,71.38527777777779,6.22
,183.9225,72.55083333333333,6.29
2,184.03166666666667,40.66027777777778,5.66
7,184.08541666666667,23.94527777777778,4.95
,184.12541666666667,33.061388888888885,5.0
,184.275,64.30722222222222,6.06
,184.26375,15.306388888888888,6.05
Eps,184.39208333333335,66.03916666666666,4.11
,184.37291666666667,53.191111111111105,5.81
,184.37708333333333,28.93722222222222,5.7
Bet,184.58625,78.68777777777778,4.26
,184.44708333333332,35.90611111111111,6.15
,184.43458333333334,15.144166666666667,6.34
,184.53791666666666,2.0455555555555556,6.99
,184.54,2.0513888888888885,6.54
Zet,184.60875,63.996944444444445,4.04
,184.63166666666666,30.249166666666667,6.23
13,184.66791666666666,-0.7872222222222223,5.9
,184.74875,54.856944444444444,5.0
,184.21416666666667,86.43611111111112,6.33
,184.75875,26.00777777777778,6.48
8,184.82958333333335,23.034722222222225,6.27
,183.83458333333334,87.7,6.28
,184.70791666666668,75.16055555555556,5.38
9,184.87333333333333,28.15694444444444,6.33
15Eta,184.97666666666666,-0.6669444444444445,3.89
3,184.95291666666665,48.98416666666667,5.29
,185.04458333333332,21.824444444444442,5.97
,185.11666666666667,64.15722222222223,6.21
,185.08208333333334,26.619444444444444,5.54
,185.07375,26.001944444444444,6.15
16,185.0875,3.3125,4.96
5Zet,185.14041666666665,21.784166666666668,5.21
11,185.17916666666667,17.79277777777778,4.74
,185.17208333333335,27.054722222222225,7.13
,185.23208333333332,12.434444444444443,5.14
Eps,185.34,59.598888888888894,3.59
70,185.21166666666667,57.86388888888889,5.55
,185.48958333333334,55.625277777777775,5.92
Zet,185.53041666666667,66.47805555555556,5.15
Zet,185.54958333333335,67.69250000000001,5.74
,185.545,24.773888888888887,6.19
,185.70541666666668,56.32388888888889,5.39
12,185.62625,25.84611111111111,4.81
17,185.63333333333333,5.305555555555555,6.4
,186.40625,85.84944444444444,6.33
,185.8075,66.36833333333334,6.36
6,185.84,23.159444444444446,5.68
,185.8975,34.58722222222222,5.32
,185.90375,38.69694444444445,6.4
,185.93708333333333,37.08888888888889,5.79
4,185.94583333333333,42.54277777777778,6.06
5,186.00625,51.56222222222222,4.8
13,186.07708333333332,26.09861111111111,5.18
,186.18625,40.615833333333335,6.25
,186.11125,25.58277777777778,6.42
,186.32208333333332,64.22944444444444,6.3
,186.28541666666666,41.48555555555556,6.11
,186.29875,10.389722222222222,5.95
,186.32666666666665,26.250833333333333,6.09
,186.34083333333334,34.813611111111115,5.73
,186.31291666666667,23.926111111111112,6.03
71,186.26333333333332,56.777499999999996,5.81
,186.27666666666667,63.80277777777778,6.32
6,186.46208333333334,39.01861111111111,5.02
,186.62875,62.8775,4.86
Alp,186.64958333333334,62.90083333333333,1.33
Alp,186.65208333333334,62.900555555555556,1.73
,186.63166666666666,50.549166666666665,4.82
14,186.60041666666666,27.26833333333333,4.95
,186.70083333333332,47.086666666666666,6.26
,186.71541666666667,31.17,5.55
,186.8525,62.21083333333333,6.0
15Gam,186.73458333333335,28.26833333333333,4.36
16,186.74708333333334,26.825555555555557,5.0
,186.86958333333334,57.00805555555556,5.5
,186.60083333333333,71.92972222222222,6.24
,186.92541666666668,8.610277777777778,6.37
,186.95583333333335,15.368055555555555,6.35
Sig,187.01,49.769444444444446,3.91
,187.07875,63.65861111111111,6.04
73,186.89625,55.71277777777778,5.7
,186.965,3.384722222222222,6.22
,187.10625,60.20472222222222,6.22
,187.09375,38.95861111111111,5.44
,187.13916666666665,55.592222222222226,6.15
,187.15875,26.226666666666667,6.54
,187.18583333333333,25.899166666666666,6.65
17,187.22791666666666,25.912777777777777,5.29
18,187.36208333333335,24.10888888888889,5.48
,187.47458333333333,55.47527777777778,5.8
,187.49125,40.263888888888886,6.02
20,187.43,20.89611111111111,5.69
7Del,187.46625,15.484444444444444,2.95
,187.52,12.606944444444444,6.35
,187.57291666666666,22.303333333333335,5.63
74,187.48875,58.405833333333334,5.35
7,187.51208333333332,51.535555555555554,6.21
75,187.51791666666668,58.7675,6.08
Gam,187.79125,56.88666666666666,1.63
Gam,187.81958333333333,56.91888888888889,6.42
4,187.52791666666667,69.20111111111112,4.95
21,187.7525,24.56722222222222,5.46
,187.70875,53.07666666666667,6.21
,187.91791666666666,58.57611111111111,5.48
,188.04166666666666,72.99833333333333,5.88
,187.83916666666667,7.604166666666666,6.05
,187.9825,62.49388888888889,5.95
,187.91125,4.9475,6.19
Gam,188.11666666666667,71.86694444444446,3.87
,188.01875,31.466388888888886,6.46
8Eta,188.0175,15.803888888888888,4.31
,188.15,12.140833333333333,5.74
20,188.26208333333332,10.295555555555556,6.26
,188.34333333333333,18.208055555555553,6.26
,188.39291666666668,11.169722222222223,5.58
22,188.3925,24.283055555555556,6.29
21,188.445,8.548055555555557,5.48
,188.49666666666667,48.090555555555554,6.38
,188.41208333333333,33.2475,5.42
,188.4475,33.38472222222222,6.24
8Bet,188.43541666666667,41.3575,4.26
9Bet,188.59666666666666,22.603333333333335,2.65
5Kap,188.37083333333334,69.78833333333333,3.87
,188.67625,43.32666666666667,5.77
23,188.71291666666667,22.629166666666666,4.81
,188.87083333333334,60.158055555555556,6.22
24,188.77625,18.377222222222223,6.56
24,188.7825,18.376944444444444,5.02
,188.78375,21.88138888888889,5.85
,188.93958333333333,40.97805555555556,5.13
6,188.68333333333334,70.02194444444444,4.94
,189.005,38.13,5.8
,188.99416666666667,19.47277777777778,6.2
Alp,189.29583333333332,68.86444444444444,2.69
25,189.1975,4.168055555555556,5.87
,189.09708333333333,59.48694444444445,5.5
25,189.24291666666667,17.089444444444442,5.68
Tau,189.42583333333334,47.45888888888889,3.86
,189.42583333333334,26.86111111111111,5.45
,189.81041666666667,74.63055555555556,6.49
,189.51833333333335,3.2824999999999998,6.33
,189.71875,66.80694444444444,6.25
,189.59333333333333,1.8547222222222224,5.71
,189.625,6.988333333333333,7.08
,189.68583333333333,17.74972222222222,6.0
,189.76458333333332,29.577777777777776,5.89
9,189.69291666666666,40.87444444444444,6.37
,189.75875,22.659444444444443,6.38
26Chi,189.81166666666667,6.004444444444444,4.66
,189.98166666666665,65.48833333333333,6.26
26,189.78041666666667,21.0625,5.46
,189.82041666666666,35.95194444444445,6.45
,189.96875,38.012499999999996,4.64
,190.34583333333333,45.85444444444445,5.84
Gam,190.37916666666666,47.040277777777774,2.17
,190.52125,68.5925,6.33
,190.31666666666666,12.98638888888889,6.08
,190.3175,12.985,5.98
,190.48583333333335,58.31416666666667,4.93
27,190.39333333333335,10.426388888888889,6.19
29Gam,190.415,0.5505555555555556,3.65
29Gam,190.415,0.5505555555555556,3.68
,190.455,18.24138888888889,6.03
30Rho,190.47125,10.235555555555555,4.88
31,190.48791666666668,6.806666666666667,5.59
,190.70958333333334,62.941388888888895,5.31
,190.6475,47.18694444444445,4.66
,190.70666666666668,54.052777777777784,6.08
76,190.39125,62.713055555555556,6.07
,190.78791666666666,55.82388888888889,6.0
,190.8675,57.096944444444446,6.4
,190.85958333333335,39.82222222222222,6.44
,190.90875,0.4230555555555556,5.93
,190.99458333333334,35.65083333333333,6.39
,191.00208333333333,27.676111111111112,5.48
,190.7675,61.15555555555555,6.38
,191.25708333333333,67.16888888888889,6.16
Iot,191.40791666666667,59.01888888888889,4.69
,191.11291666666668,44.10305555555556,6.33
Bet,191.57041666666666,67.89194444444445,3.05
10,191.24791666666667,39.278888888888886,5.95
,191.2825,45.44027777777777,4.99
32,191.40458333333333,7.673333333333334,5.22
,191.59458333333333,55.51111111111111,4.65
33,191.59375,9.54,5.67
,191.69166666666666,32.684444444444445,5.86
27,191.66125,16.5775,5.12
,191.10833333333332,80.6211111111111,6.4
Bet,191.93,58.31138888888889,1.25
,191.75958333333332,5.950833333333334,6.34
34,191.80666666666667,11.958055555555555,6.07
,191.88916666666665,5.698055555555555,6.26
,191.97375,23.148333333333333,6.44
35,191.96416666666667,3.5727777777777776,6.41
,191.82875,62.780833333333334,5.89
,192.11,26.4025,5.66
28,192.05958333333334,13.553055555555556,6.56
,192.43708333333333,70.0136111111111,5.55
7,191.89333333333335,66.79027777777777,5.43
,192.19583333333333,24.840277777777775,6.31
29,192.22583333333333,14.1225,5.7
11,192.17416666666668,48.466944444444444,6.27
,192.16416666666666,60.32,5.85
,192.55,59.59916666666667,6.75
30,192.3225,27.552222222222223,5.78
Iot,193.74416666666667,84.87666666666668,5.46
,192.58166666666668,47.540277777777774,6.24
,192.74125,51.2125,5.73
,192.5725,22.863333333333333,6.43
,192.67166666666665,32.00055555555556,4.91
,192.54458333333332,37.51694444444444,5.89
,192.82416666666666,59.67027777777778,5.72
,192.84541666666667,9.661666666666665,6.41
37,192.90375,3.0566666666666666,6.02
,192.98666666666668,38.31916666666667,5.98
,193.02208333333334,47.905833333333334,6.33
,192.99125,25.261944444444442,6.15
,193.1025,52.17055555555555,6.24
31,192.92458333333335,27.540555555555557,4.94
32,193.05125,17.073888888888888,6.32
,193.26625,53.0475,5.93
,193.115,16.1225,6.3
,193.34083333333334,59.671388888888885,5.76
,193.27875,47.05666666666667,4.33
,193.35916666666665,39.821111111111115,4.27
Kap,193.45458333333335,59.62305555555555,5.9
38,193.29666666666665,2.4469444444444446,6.11
,192.2775,83.41805555555555,5.85
,192.30666666666667,83.41277777777778,5.28
35,193.32416666666666,21.245,4.9
,193.59166666666667,57.56944444444445,6.58
,193.40875,3.776111111111111,6.44
Lam,193.66333333333333,58.85333333333333,4.62
Mu,193.64833333333334,56.82222222222222,4.03
Mu,193.65333333333334,56.83166666666667,5.17
41,193.45708333333334,12.41861111111111,6.25
,193.57791666666665,10.35138888888889,6.0
40Psi,193.58833333333334,8.46111111111111,4.79
,193.74375,43.848055555555554,5.89
,193.55458333333334,33.53444444444444,6.26
77Eps,193.50708333333333,55.959722222222226,1.77
,193.83083333333335,41.08416666666667,5.47
,194.13125,71.81472222222222,5.93
,193.9875,55.163888888888884,5.32
,193.73541666666668,47.196666666666665,5.84
43Del,193.90083333333334,3.3975,3.38
,193.97208333333333,14.673055555555555,6.17
,194.12541666666667,25.539722222222224,6.62
,194.26833333333335,50.801388888888894,5.16
12Alp,194.00166666666667,38.31472222222222,5.6
12Alp,194.00708333333333,38.318333333333335,2.9
